Timestamp,CO2Value,QUANTUM,Temperature,Relative Humidity,Dew Point,Soil Temperature,Volumetric Water Content,Electrical Conductivity
2024-02-17 03:34:00,451,0,20.27,71.26,14.9,19.41,10.05,42
2024-02-17 03:34:33,453,0,20.2,71.66,14.92,19.41,10.05,42
2024-02-17 03:35:05,454,0,20.19,72.08,15.01,19.41,9.98,42
2024-02-17 03:35:37,456,0,20.15,71.6,14.86,19.41,9.98,42
2024-02-17 03:36:10,456,0,20.06,71.23,14.7,19.41,9.98,42
2024-02-17 03:36:42,454,0,20.01,71.14,14.63,19.39,9.98,42
2024-02-17 03:37:15,453,0,19.98,71.14,14.6,19.36,9.98,42
2024-02-17 03:37:47,453,0,19.96,71.16,14.58,19.36,9.98,42
2024-02-17 03:38:19,453,0,19.95,71.16,14.57,19.33,9.98,42
2024-02-17 03:38:52,452,0,19.95,71.16,14.57,19.33,9.98,42
2024-02-17 03:39:24,451,0,19.96,71.16,14.58,19.33,9.98,42
2024-02-17 03:39:56,450,0,19.98,71.11,14.59,19.3,9.98,42
2024-02-17 03:40:29,450,0,19.99,71.02,14.58,19.3,9.98,42
2024-02-17 03:41:01,449,0,20.01,71.0,14.6,19.3,9.98,42
2024-02-17 03:41:33,449,0,20.04,70.94,14.62,19.28,9.98,42
2024-02-17 03:42:06,448,0,20.06,70.88,14.62,19.28,9.98,42
2024-02-17 03:42:38,448,0,20.11,70.74,14.63,19.25,9.98,42
2024-02-17 03:43:11,447,0,20.13,70.65,14.64,19.25,9.98,42
2024-02-17 03:43:43,448,0,20.18,70.54,14.66,19.25,9.98,42
2024-02-17 03:44:15,449,0,20.19,70.46,14.65,19.25,9.98,42
2024-02-17 03:44:48,448,0,20.19,70.34,14.63,19.25,9.98,42
2024-02-17 03:45:20,448,0,20.2,70.29,14.63,19.25,9.98,42
2024-02-17 03:45:52,448,0,20.2,70.2,14.61,19.25,9.98,42
2024-02-17 03:46:25,448,0,20.25,70.12,14.62,19.25,9.98,42
2024-02-17 03:46:57,447,0,20.28,70.0,14.64,19.25,9.98,42
2024-02-17 03:47:30,447,0,20.31,69.92,14.65,19.25,9.98,42
2024-02-17 03:48:02,447,0,20.33,69.83,14.65,19.25,9.98,42
2024-02-17 03:48:34,447,0,20.35,69.72,14.64,19.25,9.98,42
2024-02-17 03:49:07,446,0,20.38,69.68,14.65,19.25,9.98,42
2024-02-17 03:49:39,447,0,20.4,69.63,14.67,19.25,9.98,42
2024-02-17 03:50:11,448,0,20.41,69.57,14.66,19.25,9.98,42
2024-02-17 03:50:44,447,0,20.44,69.49,14.68,19.25,9.98,42
2024-02-17 03:51:16,447,0,20.45,69.46,14.68,19.25,9.98,42
2024-02-17 03:51:48,446,0,20.47,69.4,14.69,19.28,9.98,42
2024-02-17 03:52:21,447,0,20.48,69.35,14.69,19.28,9.98,42
2024-02-17 03:52:53,447,0,20.49,69.29,14.68,19.28,9.98,42
2024-02-17 03:53:26,447,0,20.53,69.23,14.7,19.28,9.98,42
2024-02-17 03:53:58,447,0,20.53,69.2,14.69,19.28,9.98,42
2024-02-17 03:54:30,447,0,20.54,69.21,14.71,19.3,9.98,42
2024-02-17 03:55:03,447,0,20.55,69.18,14.71,19.3,9.98,42
2024-02-17 03:55:35,447,0,20.56,69.15,14.7,19.28,9.98,42
2024-02-17 03:56:07,448,0,20.56,69.15,14.71,19.3,9.98,42
2024-02-17 03:56:40,448,0,20.56,69.12,14.71,19.3,9.98,42
2024-02-17 03:57:12,447,0,20.56,69.15,14.71,19.3,9.98,42
2024-02-17 03:57:45,448,0,20.55,69.15,14.7,19.3,9.98,42
2024-02-17 03:58:17,447,0,20.55,69.18,14.71,19.3,9.98,42
2024-02-17 03:58:49,447,0,20.55,69.21,14.72,19.3,9.98,42
2024-02-17 03:59:22,448,0,20.54,69.18,14.7,19.3,9.98,42
2024-02-17 03:59:54,448,0,20.54,69.18,14.7,19.3,9.98,42
2024-02-17 04:00:26,448,0,20.54,69.18,14.7,19.3,9.98,42
2024-02-17 04:00:59,448,0,20.51,69.35,14.72,19.3,9.98,42
2024-02-17 04:01:31,448,0,20.48,69.46,14.71,19.3,9.98,42
2024-02-17 04:02:03,448,0,20.45,69.86,14.77,19.33,9.98,42
2024-02-17 04:02:36,450,0,20.41,70.32,14.83,19.33,9.98,42
2024-02-17 04:03:08,450,0,20.36,70.75,14.88,19.33,9.98,42
2024-02-17 04:03:41,453,0,20.31,71.09,14.91,19.3,9.98,42
2024-02-17 04:04:13,455,0,20.25,71.55,14.94,19.33,9.98,42
2024-02-17 04:04:45,455,0,20.2,71.92,14.98,19.33,9.98,42
2024-02-17 04:05:18,456,0,20.19,72.28,15.05,19.33,9.98,42
2024-02-17 04:05:50,457,0,20.13,71.86,14.9,19.3,9.98,42
2024-02-17 04:06:22,457,0,20.05,71.45,14.74,19.3,9.98,42
2024-02-17 04:06:55,455,0,20.01,71.37,14.68,19.28,9.98,42
2024-02-17 04:07:27,455,0,19.97,71.39,14.64,19.28,9.98,42
2024-02-17 04:07:59,455,0,19.96,71.42,14.64,19.25,9.98,42
2024-02-17 04:08:32,455,0,19.95,71.42,14.63,19.25,9.98,42
2024-02-17 04:09:04,454,0,19.95,71.42,14.63,19.25,9.98,42
2024-02-17 04:09:37,453,0,19.96,71.42,14.64,19.22,9.98,42
2024-02-17 04:10:09,454,0,19.97,71.37,14.64,19.22,9.98,42
2024-02-17 04:10:41,453,0,19.99,71.28,14.64,19.2,9.98,42
2024-02-17 04:11:14,453,0,20.01,71.25,14.65,19.2,9.98,42
2024-02-17 04:11:46,453,0,20.04,71.2,14.67,19.2,9.98,42
2024-02-17 04:12:18,452,0,20.06,71.08,14.67,19.2,9.98,42
2024-02-17 04:12:51,451,0,20.09,71.0,14.67,19.2,9.98,42
2024-02-17 04:13:23,451,0,20.12,70.94,14.69,19.17,9.98,42
2024-02-17 04:13:55,450,0,20.15,70.85,14.7,19.2,9.98,42
2024-02-17 04:14:28,450,0,20.18,70.74,14.71,19.17,9.98,42
2024-02-17 04:15:00,451,0,20.19,70.65,14.7,19.17,9.98,42
2024-02-17 04:15:33,451,0,20.19,70.59,14.68,19.2,9.98,42
2024-02-17 04:16:05,451,0,20.19,70.51,14.67,19.17,9.98,42
2024-02-17 04:16:37,451,0,20.2,70.46,14.66,19.17,9.98,42
2024-02-17 04:17:10,451,0,20.2,70.43,14.66,19.17,9.98,42
2024-02-17 04:17:42,450,0,20.2,70.38,14.65,19.17,9.98,43
2024-02-17 04:18:14,450,0,20.2,70.29,14.63,19.17,9.98,43
2024-02-17 04:18:47,450,0,20.24,70.26,14.65,19.17,9.98,43
2024-02-17 04:19:19,450,0,20.26,70.2,14.66,19.17,9.98,43
2024-02-17 04:19:52,450,0,20.28,70.14,14.67,19.2,9.98,42
2024-02-17 04:20:24,451,0,20.3,70.12,14.68,19.17,9.98,42
2024-02-17 04:20:56,451,0,20.31,70.09,14.67,19.17,9.98,42
2024-02-17 04:21:29,451,0,20.32,70.0,14.68,19.2,9.98,42
2024-02-17 04:22:01,451,0,20.34,69.94,14.68,19.17,9.98,42
2024-02-17 04:22:33,451,0,20.35,69.92,14.69,19.17,9.98,42
2024-02-17 04:23:06,451,0,20.36,69.86,14.69,19.2,9.98,42
2024-02-17 04:23:38,450,0,20.39,69.83,14.7,19.2,9.98,42
2024-02-17 04:24:10,450,0,20.4,69.75,14.69,19.2,9.98,42
2024-02-17 04:24:43,451,0,20.41,69.72,14.7,19.2,9.98,42
2024-02-17 04:25:15,450,0,20.43,69.66,14.7,19.2,9.98,42
2024-02-17 04:25:48,451,0,20.44,69.6,14.7,19.2,9.98,42
2024-02-17 04:26:20,451,0,20.45,69.57,14.71,19.2,9.98,42
2024-02-17 04:26:52,452,0,20.46,69.49,14.7,19.2,9.98,42
2024-02-17 04:27:25,452,0,20.48,69.43,14.7,19.2,9.98,42
2024-02-17 04:27:57,452,0,20.48,69.4,14.7,19.2,9.98,42
2024-02-17 04:28:29,451,0,20.49,69.38,14.7,19.22,9.98,42
2024-02-17 04:29:02,451,0,20.51,69.38,14.72,19.2,9.98,42
2024-02-17 04:29:34,453,0,20.53,69.35,14.73,19.22,9.98,42
2024-02-17 04:30:06,453,0,20.54,69.31,14.73,19.22,9.98,42
2024-02-17 04:30:39,452,0,20.53,69.35,14.73,19.22,9.98,42
2024-02-17 04:31:11,452,0,20.49,69.66,14.77,19.22,9.98,42
2024-02-17 04:31:44,453,0,20.46,69.97,14.8,19.22,9.98,42
2024-02-17 04:32:16,453,0,20.43,70.32,14.85,19.25,9.98,42
2024-02-17 04:32:48,455,0,20.38,70.98,14.94,19.25,9.98,42
2024-02-17 04:33:21,456,0,20.32,71.2,14.94,19.25,9.98,42
2024-02-17 04:33:53,457,0,20.27,71.66,15.0,19.25,9.98,42
2024-02-17 04:34:25,459,0,20.2,71.92,14.98,19.25,9.98,42
2024-02-17 04:34:58,459,0,20.19,72.23,15.04,19.25,9.98,42
2024-02-17 04:35:30,460,0,20.19,72.6,15.12,19.25,9.98,42
2024-02-17 04:36:03,461,0,20.1,72.26,14.95,19.25,9.98,42
2024-02-17 04:36:35,460,0,20.02,71.77,14.78,19.22,9.98,42
2024-02-17 04:37:07,460,0,19.98,71.59,14.7,19.22,9.98,42
2024-02-17 04:37:40,459,0,19.95,71.59,14.67,19.2,9.98,42
2024-02-17 04:38:12,457,0,19.93,71.59,14.64,19.2,9.98,42
2024-02-17 04:38:44,457,0,19.94,71.59,14.65,19.17,9.98,42
2024-02-17 04:39:17,456,0,19.94,71.57,14.65,19.17,9.98,42
2024-02-17 04:39:49,457,0,19.95,71.51,14.65,19.14,9.98,42
2024-02-17 04:40:21,456,0,19.97,71.42,14.65,19.14,9.98,43
2024-02-17 04:40:54,456,0,19.99,71.37,14.66,19.14,9.98,43
2024-02-17 04:41:26,455,0,20.01,71.28,14.66,19.12,9.98,43
2024-02-17 04:41:59,455,0,20.04,71.23,14.68,19.12,9.98,43
2024-02-17 04:42:31,454,0,20.06,71.14,14.68,19.12,9.98,43
2024-02-17 04:43:03,454,0,20.1,71.03,14.68,19.12,9.98,43
2024-02-17 04:43:36,453,0,20.13,70.94,14.7,19.12,9.98,43
2024-02-17 04:44:08,453,0,20.18,70.85,14.73,19.12,9.98,43
2024-02-17 04:44:40,452,0,20.19,70.74,14.72,19.12,9.98,43
2024-02-17 04:45:13,453,0,20.19,70.65,14.7,19.12,9.98,43
2024-02-17 04:45:45,452,0,20.19,70.54,14.67,19.12,9.98,43
2024-02-17 04:46:18,453,0,20.2,70.49,14.67,19.12,9.98,43
2024-02-17 04:46:50,452,0,20.2,70.4,14.65,19.12,9.98,43
2024-02-17 04:47:22,450,0,20.24,70.34,14.67,19.12,9.98,43
2024-02-17 04:47:55,450,0,20.27,70.23,14.68,19.12,9.98,43
2024-02-17 04:48:27,450,0,20.3,70.14,14.69,19.12,9.98,43
2024-02-17 04:48:59,451,0,20.32,70.03,14.68,19.12,9.98,43
2024-02-17 04:49:32,450,0,20.34,69.94,14.68,19.14,9.98,43
2024-02-17 04:50:04,449,0,20.35,69.88,14.68,19.14,9.98,43
2024-02-17 04:50:36,449,0,20.38,69.83,14.69,19.12,9.98,43
2024-02-17 04:51:09,450,0,20.4,69.75,14.69,19.14,9.98,43
2024-02-17 04:51:41,450,0,20.42,69.68,14.7,19.14,9.98,43
2024-02-17 04:52:14,450,0,20.43,69.66,14.7,19.14,9.98,43
2024-02-17 04:52:46,450,0,20.44,69.6,14.7,19.14,9.98,43
2024-02-17 04:53:18,450,0,20.46,69.57,14.72,19.14,9.98,43
2024-02-17 04:53:51,451,0,20.48,69.49,14.72,19.14,9.98,43
2024-02-17 04:54:23,451,0,20.49,69.46,14.72,19.17,9.98,43
2024-02-17 04:54:55,451,0,20.51,69.4,14.73,19.14,9.98,43
2024-02-17 04:55:28,451,0,20.54,69.35,14.74,19.14,9.98,43
2024-02-17 04:56:00,451,0,20.55,69.31,14.74,19.17,9.98,43
2024-02-17 04:56:33,451,0,20.55,69.32,14.74,19.17,9.98,43
2024-02-17 04:57:05,452,0,20.56,69.27,14.74,19.17,9.98,43
2024-02-17 04:57:37,452,0,20.57,69.24,14.74,19.2,9.98,42
2024-02-17 04:58:10,452,0,20.58,69.21,14.75,19.2,9.98,42
2024-02-17 04:58:42,452,0,20.59,69.21,14.76,19.2,9.98,42
2024-02-17 04:59:14,452,0,20.6,69.18,14.76,19.2,9.98,42
2024-02-17 04:59:47,452,0,20.6,69.15,14.76,19.2,9.98,42
2024-02-17 05:00:19,453,0,20.6,69.12,14.75,19.2,9.98,42
2024-02-17 05:00:51,452,0,20.59,69.15,14.75,19.2,9.98,42
2024-02-17 05:01:24,453,0,20.57,69.47,14.79,19.2,9.98,42
2024-02-17 05:01:56,453,0,20.53,69.88,14.85,19.22,9.98,42
2024-02-17 05:02:29,454,0,20.48,70.46,14.93,19.22,9.98,42
2024-02-17 05:03:01,454,0,20.43,70.67,14.93,19.25,9.98,42
2024-02-17 05:03:33,455,0,20.39,71.12,14.99,19.25,9.98,42
2024-02-17 05:04:06,457,0,20.32,71.52,15.0,19.25,9.98,42
2024-02-17 05:04:38,458,0,20.26,71.78,15.0,19.25,9.98,42
2024-02-17 05:05:10,458,0,20.2,72.21,15.05,19.25,9.98,42
2024-02-17 05:05:43,460,0,20.19,71.82,14.95,19.22,9.98,42
2024-02-17 05:06:15,461,0,20.12,71.49,14.81,19.22,9.98,42
2024-02-17 05:06:48,459,0,20.06,71.4,14.73,19.2,9.98,42
2024-02-17 05:07:20,458,0,20.01,71.42,14.69,19.2,9.98,42
2024-02-17 05:07:52,458,0,19.99,71.42,14.67,19.17,9.98,42
2024-02-17 05:08:25,457,0,19.99,71.42,14.67,19.17,9.98,42
2024-02-17 05:08:57,455,0,19.99,71.42,14.67,19.17,9.98,42
2024-02-17 05:09:29,455,0,20.0,71.39,14.66,19.14,9.98,43
2024-02-17 05:10:02,454,0,20.01,71.31,14.67,19.14,9.98,43
2024-02-17 05:10:34,454,0,20.03,71.31,14.69,19.14,9.98,43
2024-02-17 05:11:06,453,0,20.05,71.25,14.69,19.14,9.98,43
2024-02-17 05:11:39,451,0,20.06,71.2,14.69,19.14,9.98,43
2024-02-17 05:12:11,451,0,20.09,71.08,14.69,19.14,9.98,43
2024-02-17 05:12:44,451,0,20.12,71.03,14.71,19.12,9.98,43
2024-02-17 05:13:16,452,0,20.16,70.94,14.73,19.14,9.98,43
2024-02-17 05:13:48,451,0,20.19,70.91,14.76,19.12,9.98,43
2024-02-17 05:14:21,452,0,20.19,70.85,14.74,19.12,9.98,43
2024-02-17 05:14:53,452,0,20.19,70.77,14.72,19.12,9.98,43
2024-02-17 05:15:25,453,0,20.19,70.71,14.71,19.12,9.98,43
2024-02-17 05:15:58,453,0,20.2,70.69,14.72,19.12,9.98,43
2024-02-17 05:16:30,452,0,20.2,70.63,14.7,19.12,9.98,43
2024-02-17 05:17:03,452,0,20.2,70.54,14.68,19.12,9.98,43
2024-02-17 05:17:35,453,0,20.26,70.46,14.72,19.12,9.98,43
2024-02-17 05:18:07,453,0,20.28,70.4,14.72,19.12,9.98,43
2024-02-17 05:18:40,453,0,20.3,70.29,14.72,19.12,9.98,43
2024-02-17 05:19:12,453,0,20.32,70.23,14.73,19.12,9.98,43
2024-02-17 05:19:44,453,0,20.34,70.17,14.74,19.12,9.98,43
2024-02-17 05:20:17,453,0,20.36,70.09,14.74,19.14,9.98,43
2024-02-17 05:20:49,452,0,20.39,70.01,14.74,19.14,9.98,43
2024-02-17 05:21:21,451,0,20.4,69.95,14.74,19.14,9.98,43
2024-02-17 05:21:54,451,0,20.42,69.88,14.74,19.14,9.98,43
2024-02-17 05:22:26,451,0,20.43,69.83,14.74,19.14,9.98,43
2024-02-17 05:22:59,453,0,20.45,69.75,14.74,19.14,9.98,43
2024-02-17 05:23:31,453,0,20.46,69.68,14.74,19.14,9.98,43
2024-02-17 05:24:03,454,0,20.48,69.66,14.76,19.14,9.98,43
2024-02-17 05:24:36,453,0,20.49,69.63,14.76,19.14,9.98,43
2024-02-17 05:25:08,453,0,20.49,69.63,14.76,19.17,9.98,43
2024-02-17 05:25:40,453,0,20.51,69.63,14.78,19.17,9.98,43
2024-02-17 05:26:13,453,0,20.53,69.6,14.78,19.17,9.98,43
2024-02-17 05:26:45,453,0,20.53,69.6,14.78,19.17,9.98,43
2024-02-17 05:27:17,452,0,20.54,69.57,14.79,19.17,9.98,43
2024-02-17 05:27:50,453,0,20.55,69.51,14.78,19.17,9.98,43
2024-02-17 05:28:22,454,0,20.55,69.52,14.79,19.17,9.98,43
2024-02-17 05:28:55,454,0,20.56,69.47,14.78,19.17,9.98,43
2024-02-17 05:29:27,454,0,20.57,69.44,14.79,19.2,9.98,42
2024-02-17 05:29:59,455,0,20.57,69.44,14.79,19.17,9.98,42
2024-02-17 05:30:32,454,0,20.58,69.41,14.79,19.2,9.98,42
2024-02-17 05:31:04,454,0,20.57,69.52,14.81,19.2,9.98,42
2024-02-17 05:31:36,454,0,20.55,69.68,14.82,19.2,9.98,42
2024-02-17 05:32:09,454,0,20.49,70.12,14.89,19.2,9.98,42
2024-02-17 05:32:41,456,0,20.46,70.69,14.96,19.22,9.98,42
2024-02-17 05:33:13,457,0,20.41,71.0,14.98,19.22,9.98,42
2024-02-17 05:33:46,460,0,20.36,71.35,15.01,19.22,9.98,42
2024-02-17 05:34:18,460,0,20.31,71.75,15.05,19.22,9.98,42
2024-02-17 05:34:51,460,0,20.24,72.15,15.06,19.22,9.98,42
2024-02-17 05:35:23,460,0,20.2,72.6,15.13,19.22,9.98,42
2024-02-17 05:35:55,461,0,20.19,72.11,15.01,19.22,9.98,42
2024-02-17 05:36:28,461,0,20.11,71.82,14.87,19.2,9.98,42
2024-02-17 05:37:00,461,0,20.04,71.86,14.82,19.2,9.98,42
2024-02-17 05:37:32,461,0,20.01,72.03,14.83,19.17,9.98,42
2024-02-17 05:38:05,462,0,20.0,72.19,14.85,19.2,9.98,42
2024-02-17 05:38:37,461,0,19.99,72.31,14.86,19.17,9.98,42
2024-02-17 05:39:09,461,0,19.99,72.36,14.87,19.14,9.98,42
2024-02-17 05:39:42,460,0,20.0,72.45,14.9,19.14,9.98,42
2024-02-17 05:40:14,459,0,20.01,72.45,14.91,19.14,9.98,43
2024-02-17 05:40:47,459,0,20.03,72.4,14.92,19.12,9.98,43
2024-02-17 05:41:19,458,0,20.05,72.34,14.93,19.12,9.98,43
2024-02-17 05:41:51,457,0,20.09,72.26,14.94,19.14,9.98,43
2024-02-17 05:42:24,457,0,20.11,72.17,14.94,19.12,9.98,43
2024-02-17 05:42:56,458,0,20.14,72.11,14.96,19.12,9.98,43
2024-02-17 05:43:28,457,0,20.18,72.06,14.99,19.12,9.98,43
2024-02-17 05:44:01,456,0,20.19,72.03,15.0,19.12,9.98,43
2024-02-17 05:44:33,457,0,20.19,71.97,14.98,19.12,9.93,43
2024-02-17 05:45:05,457,0,20.19,71.86,14.96,19.12,9.98,43
2024-02-17 05:45:38,457,0,20.2,71.83,14.96,19.12,9.98,43
2024-02-17 05:46:10,458,0,20.2,71.78,14.95,19.12,9.98,43
2024-02-17 05:46:43,456,0,20.21,71.66,14.95,19.12,9.98,43
2024-02-17 05:47:15,456,0,20.26,71.63,14.97,19.12,9.98,43
2024-02-17 05:47:47,456,0,20.29,71.55,14.99,19.12,9.98,43
2024-02-17 05:48:20,456,0,20.32,71.49,15.0,19.12,9.93,43
2024-02-17 05:48:52,456,0,20.33,71.37,14.99,19.12,9.98,43
2024-02-17 05:49:24,457,0,20.35,71.32,15.0,19.12,9.93,43
2024-02-17 05:49:57,457,0,20.38,71.26,15.01,19.12,9.98,43
2024-02-17 05:50:29,455,0,20.4,71.24,15.02,19.14,9.93,43
2024-02-17 05:51:02,456,0,20.41,71.15,15.01,19.14,9.98,43
2024-02-17 05:51:34,455,0,20.43,71.06,15.01,19.14,9.93,43
2024-02-17 05:52:06,454,0,20.44,71.0,15.01,19.14,9.98,43
2024-02-17 05:52:39,455,0,20.46,70.95,15.02,19.14,9.98,43
2024-02-17 05:53:11,456,0,20.47,70.92,15.02,19.17,9.93,43
2024-02-17 05:53:43,455,0,20.47,70.83,15.0,19.17,9.93,43
2024-02-17 05:54:16,456,0,20.48,70.8,15.01,19.17,9.98,43
2024-02-17 05:54:48,456,0,20.49,70.78,15.01,19.14,9.98,43
2024-02-17 05:55:21,456,0,20.49,70.75,15.01,19.17,9.98,43
2024-02-17 05:55:53,455,0,20.51,70.69,15.01,19.17,9.98,43
2024-02-17 05:56:25,456,0,20.53,70.6,15.0,19.17,9.93,43
2024-02-17 05:56:58,456,0,20.53,70.54,14.99,19.17,9.98,43
2024-02-17 05:57:30,456,0,20.53,70.52,14.99,19.2,9.98,42
2024-02-17 05:58:02,456,0,20.53,70.46,14.97,19.2,9.98,42
2024-02-17 05:58:35,456,0,20.53,70.46,14.98,19.2,9.98,42
2024-02-17 05:59:07,455,0,20.54,70.47,14.99,19.2,9.98,42
2024-02-17 05:59:39,455,0,20.54,70.43,14.98,19.2,9.98,42
2024-02-17 06:00:12,455,0,20.54,70.43,14.98,19.2,9.98,42
2024-02-17 06:00:44,455,0,20.53,70.49,14.98,19.2,9.98,42
2024-02-17 06:01:17,456,0,20.49,70.92,15.04,19.2,9.93,42
2024-02-17 06:01:49,457,0,20.46,71.2,15.08,19.2,9.98,42
2024-02-17 06:02:21,459,0,20.42,71.64,15.13,19.22,9.93,42
2024-02-17 06:02:54,458,0,20.36,71.83,15.12,19.22,9.98,42
2024-02-17 06:03:26,460,0,20.32,72.32,15.18,19.22,9.93,42
2024-02-17 06:03:58,460,0,20.26,72.58,15.18,19.22,9.93,42
2024-02-17 06:04:31,461,0,20.2,72.98,15.21,19.22,9.93,42
2024-02-17 06:05:03,462,0,20.19,73.2,15.25,19.22,9.98,42
2024-02-17 06:05:36,463,0,20.13,72.92,15.13,19.2,9.98,42
2024-02-17 06:06:08,463,0,20.05,72.54,14.97,19.2,9.98,42
2024-02-17 06:06:40,463,0,20.0,72.48,14.91,19.2,9.93,42
2024-02-17 06:07:13,461,0,19.96,72.54,14.88,19.2,9.93,42
2024-02-17 06:07:45,461,0,19.93,72.62,14.87,19.17,9.89,42
2024-02-17 06:08:17,460,0,19.91,72.68,14.87,19.14,9.89,42
2024-02-17 06:08:50,459,0,19.9,72.74,14.87,19.14,9.93,42
2024-02-17 06:09:22,458,0.0515,19.91,72.74,14.88,19.14,9.89,43
2024-02-17 06:09:54,458,0.1044,19.91,72.68,14.87,19.12,9.89,43
2024-02-17 06:10:27,458,0.1654,19.93,72.65,14.87,19.12,9.89,43
2024-02-17 06:10:59,457,0.1897,19.95,72.56,14.87,19.12,9.89,43
2024-02-17 06:11:32,456,0.1904,19.96,72.51,14.87,19.12,9.93,43
2024-02-17 06:12:04,456,0.1904,19.97,72.36,14.85,19.09,9.93,43
2024-02-17 06:12:36,456,0.1904,19.99,72.31,14.86,19.12,9.93,43
2024-02-17 06:13:09,455,0.1904,20.01,72.25,14.87,19.09,9.89,43
2024-02-17 06:13:41,455,0.1912,20.02,72.17,14.86,19.12,9.89,43
2024-02-17 06:14:13,455,0.3692,20.04,72.11,14.87,19.09,9.89,43
2024-02-17 06:14:46,455,0.3807,20.06,72.06,14.88,19.09,9.89,43
2024-02-17 06:15:18,454,0.3807,20.08,71.97,14.87,19.09,9.89,43
2024-02-17 06:15:51,455,0.3807,20.11,71.86,14.88,19.09,9.89,43
2024-02-17 06:16:23,455,0.4805,20.13,71.8,14.89,19.09,9.89,43
2024-02-17 06:16:55,454,0.5711,20.16,71.74,14.89,19.09,9.89,43
2024-02-17 06:17:28,454,0.5711,20.18,71.68,14.91,19.09,9.89,43
2024-02-17 06:18:00,454,0.7614,20.19,71.6,14.9,19.09,9.89,43
2024-02-17 06:18:32,452,0.7614,20.19,71.54,14.89,19.09,9.93,43
2024-02-17 06:19:05,452,0.951,20.19,71.51,14.88,19.09,9.89,43
2024-02-17 06:19:37,451,0.9518,20.19,71.45,14.87,19.09,9.93,43
2024-02-17 06:20:09,452,1.1421,20.2,71.42,14.88,19.09,9.89,43
2024-02-17 06:20:42,453,1.2303,20.2,71.43,14.88,19.09,9.89,43
2024-02-17 06:21:14,454,1.4811,20.2,71.37,14.87,19.12,9.89,43
2024-02-17 06:21:47,455,1.5229,20.2,71.35,14.86,19.09,9.89,43
2024-02-17 06:22:19,454,1.5229,20.2,71.32,14.85,19.09,9.89,43
2024-02-17 06:22:51,454,1.7132,20.21,71.26,14.85,19.09,9.89,43
2024-02-17 06:23:24,456,1.9036,20.24,71.24,14.87,19.09,9.82,43
2024-02-17 06:23:56,455,2.0939,20.26,71.2,14.88,19.09,9.89,43
2024-02-17 06:24:28,455,2.2843,20.28,71.18,14.9,19.12,9.89,43
2024-02-17 06:25:01,456,2.6338,20.28,71.12,14.88,19.12,9.89,43
2024-02-17 06:25:33,456,2.8554,20.29,71.09,14.89,19.12,9.82,43
2024-02-17 06:26:06,454,3.0457,20.29,71.04,14.87,19.12,9.89,43
2024-02-17 06:26:38,454,3.3571,20.3,70.98,14.87,19.12,9.89,43
2024-02-17 06:27:10,455,3.6168,20.31,70.95,14.88,19.12,9.82,43
2024-02-17 06:27:43,454,3.8072,20.31,70.91,14.87,19.12,9.89,43
2024-02-17 06:28:15,453,4.1879,20.31,70.91,14.87,19.12,9.82,43
2024-02-17 06:28:47,453,4.3782,20.32,70.91,14.88,19.12,9.82,43
2024-02-17 06:29:20,453,4.759,20.31,70.91,14.87,19.12,9.89,43
2024-02-17 06:29:52,454,5.0206,20.31,70.95,14.88,19.12,9.89,43
2024-02-17 06:30:24,454,5.33,20.31,70.98,14.88,19.09,9.82,43
2024-02-17 06:30:57,453,5.3105,20.3,71.04,14.88,19.12,9.82,43
2024-02-17 06:31:29,454,5.5204,20.27,71.24,14.9,19.12,9.89,43
2024-02-17 06:32:02,455,5.9011,20.2,71.61,14.92,19.12,9.82,43
2024-02-17 06:32:34,457,6.2811,20.2,72.09,15.02,19.12,9.82,43
2024-02-17 06:33:06,458,6.5101,20.19,72.43,15.08,19.14,9.89,43
2024-02-17 06:33:39,459,6.8529,20.18,72.97,15.19,19.14,9.82,43
2024-02-17 06:34:11,461,7.2336,20.09,73.14,15.14,19.14,9.89,43
2024-02-17 06:34:43,462,7.6143,20.03,73.72,15.2,19.14,9.89,43
2024-02-17 06:35:16,464,7.9951,19.99,73.88,15.2,19.14,9.89,43
2024-02-17 06:35:48,464,8.9468,19.9,73.57,15.05,19.14,9.89,43
2024-02-17 06:36:20,462,9.5177,19.84,73.16,14.9,19.12,9.89,43
2024-02-17 06:36:53,461,9.9034,19.77,73.07,14.83,19.12,9.89,43
2024-02-17 06:37:25,460,10.4694,19.74,73.1,14.79,19.09,9.82,43
2024-02-17 06:37:58,459,10.8646,19.72,73.13,14.78,19.09,9.82,43
2024-02-17 06:38:30,458,11.4215,19.71,73.16,14.77,19.09,9.82,43
2024-02-17 06:39:02,457,11.9795,19.71,73.16,14.77,19.09,9.82,43
2024-02-17 06:39:35,458,12.4852,19.72,73.13,14.78,19.06,9.82,43
2024-02-17 06:40:07,458,12.9918,19.73,73.1,14.78,19.04,9.82,43
2024-02-17 06:40:39,459,13.7035,19.75,73.05,14.79,19.04,9.82,43
2024-02-17 06:41:12,459,14.2303,19.77,72.96,14.79,19.04,9.82,43
2024-02-17 06:41:44,458,14.848,19.8,72.9,14.8,19.01,9.82,43
2024-02-17 06:42:17,456,15.419,19.83,72.85,14.82,19.01,9.82,43
2024-02-17 06:42:49,456,16.0185,19.86,72.79,14.84,19.01,9.82,43
2024-02-17 06:43:21,455,16.7515,19.88,72.77,14.86,18.98,9.82,43
